ip_hash,user_agent,group,platform,age,gender,education,map_comfort,colorblind,robot_duration,robot_state,map1_q1_duration,map1_q1_state,map1_q1_date,map1_q2_duration,map1_q2_state,map1_q2_date,map1_difficulty,map1_difficulty_explain,map2_q1_duration,map2_q1_state,map2_q1_date,map2_q2_duration,map2_q2_state,map2_q2_date,map2_difficulty,map2_difficulty_explain,map_pref,map_pref_explain,prime_panel_participant
cba708aef7a8495f931aa87ad2ce991602fffe6bb21e1c0703fa350ec770d66f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.70",e,desktop,35,male,college,2,no,2591,West Virginia,19215,Nebraska,Tue Aug 30 2022 13:26:19 GMT-0400 (Eastern Daylight Time),8205,Nebraska,Tue Aug 30 2022 13:26:37 GMT-0400 (Eastern Daylight Time),2,gray color,5627,Tennessee,Tue Aug 30 2022 13:27:00 GMT-0400 (Eastern Daylight Time),5437,Maine,Tue Aug 30 2022 13:27:13 GMT-0400 (Eastern Daylight Time),2,high youth sports,bivariate,unsure,630e479d-7447-a3c6-9ce3-53eb6f3d5ca7
cba99b8f43105f53f225a6b21d00ee10775217368634c028fa02dcfa191b9d3d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.70",d,desktop,43,female,high_school,5,no,1696,West Virginia,7425,Wyoming,Tue Aug 30 2022 13:07:38 GMT-0400 (Eastern Daylight Time),4704,Maine,Tue Aug 30 2022 13:07:51 GMT-0400 (Eastern Daylight Time),1,it was pretty easy to see,8883,Washington,Tue Aug 30 2022 13:08:15 GMT-0400 (Eastern Daylight Time),7857,Wyoming,Tue Aug 30 2022 13:08:27 GMT-0400 (Eastern Daylight Time),1,pretty easy to tell,univariate,it was easy to see the colors,630e4341-6953-5bf4-8c7b-c33f3cb0879d
cce910b241614e886fb9a300104aa22b1b9cddd7c33afc7d50f5b40cc6e72ad3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.70",d,desktop,34,female,college,4,no,19300,West Virginia,19313,Kentucky,Tue Aug 30 2022 12:25:34 GMT-0500 (Central Daylight Time),10879,Tennessee,Tue Aug 30 2022 12:25:53 GMT-0500 (Central Daylight Time),3,It was a little bit tricky to answer,47409,Tennessee,Tue Aug 30 2022 12:27:46 GMT-0500 (Central Daylight Time),2566,Tennessee,Tue Aug 30 2022 12:27:52 GMT-0500 (Central Daylight Time),3,it was a bit tricky,univariate,it is much more easier to comprehend,630e4639-4501-0b59-0ff6-321ec5ae14b4
cd22e0d2521da76050c56818a97739ec2a7bf8abbe382233d0ee58028f56cfcb,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.70",g,desktop,79,female,some_college,4,no,3883,West Virginia,73362,Tennessee,Tue Aug 30 2022 10:20:17 GMT-0700 (Pacific Daylight Time),7769,Tennessee,Tue Aug 30 2022 10:20:38 GMT-0700 (Pacific Daylight Time),3,Had the most overall,22464,Tennessee,Tue Aug 30 2022 10:22:01 GMT-0700 (Pacific Daylight Time),7870,Maine,Tue Aug 30 2022 10:22:15 GMT-0700 (Pacific Daylight Time),4,Comparing,univariate,Easier to see,630e45c9-8bd0-9542-a027-be116c69e6bf
cd6d5358fce4f258bec33b62063ecc71bd0dff93e21b687d090bd5831c60863c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",c,desktop,59,male,college,3,no,9817,West Virginia,27971,Wyoming,Tue Aug 30 2022 15:49:30 GMT-0400 (Eastern Daylight Time),20713,New Mexico,Tue Aug 30 2022 15:50:22 GMT-0400 (Eastern Daylight Time),1,The grey area represented the answer to the question.,30666,Washington,Tue Aug 30 2022 15:55:00 GMT-0400 (Eastern Daylight Time),43602,Washington,Tue Aug 30 2022 15:55:56 GMT-0400 (Eastern Daylight Time),2,One of the questions was for a high concentration of the color grey the other was for a high concentration of the color dark purple.,bivariate,The one map had more color guides to use to determine the answer the question.,630e682b-a941-5cd2-c1de-6c2b27d490a7
cfcb61dd352fd279d291b1a4c6d7b8d983e2a3afc5953ff48c5dbcdc38b8a1b4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",e,desktop,19,female,graduate,5,no,3419,West Virginia,8963,Nebraska,Tue Aug 30 2022 12:58:15 GMT-0700 (Mountain Standard Time),6160,Nebraska,Tue Aug 30 2022 12:58:23 GMT-0700 (Mountain Standard Time),1,easy,6303,Wyoming,Tue Aug 30 2022 12:58:38 GMT-0700 (Mountain Standard Time),3258,Nebraska,Tue Aug 30 2022 12:58:44 GMT-0700 (Mountain Standard Time),1,"easy 
",univariate,it made it easier not all bunched up,630e6782-7085-12a1-05bf-0e8790983140
cfe8d4af9b70cdb8cb7c70047fd3b52fa919484db55e525a6e3b6c7c16a29834,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.70",g,desktop,61,male,high_school,5,no,2423,West Virginia,8092,Wyoming,Tue Aug 30 2022 13:57:21 GMT-0700 (Mountain Standard Time),4057,Wyoming,Tue Aug 30 2022 13:57:35 GMT-0700 (Mountain Standard Time),5,there were a lot of areas i could have choosen,9945,Tennessee,Tue Aug 30 2022 13:58:27 GMT-0700 (Mountain Standard Time),4105,New York,Tue Aug 30 2022 13:58:35 GMT-0700 (Mountain Standard Time),3,there were several different areas to choose from,univariate,it makes it easier to choose from,630e7922-91e8-4a9e-6808-b63394406dc5
d1913c15afaa3cf69b6bd75701e130b855f0c21306d07e0cf986ad8e82a250f1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.70",a,desktop,69,male,college,5,no,9621,West Virginia,16642,Georgia,Tue Aug 30 2022 14:41:58 GMT-0500 (Central Daylight Time),8104,Nebraska,Tue Aug 30 2022 14:42:10 GMT-0500 (Central Daylight Time),1,empty space,6304,New York,Tue Aug 30 2022 14:42:35 GMT-0500 (Central Daylight Time),3736,Nebraska,Tue Aug 30 2022 14:42:42 GMT-0500 (Central Daylight Time),1,because it mtched the criteria,univariate,clarity is better with 2 maps,630e6774-3533-8c9e-2ad9-89dedb0dfc51
d2ca268acc716c836fbde6a0b8c19733bdfef4d84ce409549cba5bc6a9956583,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.70",c,desktop,61,female,some_college,4,no,1973,West Virginia,7303,South Dakota,Tue Aug 30 2022 15:42:19 GMT-0400 (Eastern Daylight Time),9490,Kentucky,Tue Aug 30 2022 15:42:38 GMT-0400 (Eastern Daylight Time),3,looked more cluster,9973,Kentucky,Tue Aug 30 2022 15:43:11 GMT-0400 (Eastern Daylight Time),11068,Kentucky,Tue Aug 30 2022 15:43:37 GMT-0400 (Eastern Daylight Time),3,not fully sure,bivariate,wow ! the red,630e678a-9619-46c8-e310-660e456f936d
d43d8c4c3b6e067f4dbd91610ac8aa14c24735670d45533eb2fe96006496f310,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",g,desktop,30,female,college,5,no,3934,West Virginia,5930,Arizona,Tue Aug 30 2022 17:51:49 GMT-0400 (Eastern Daylight Time),12194,Nevada,Tue Aug 30 2022 17:52:03 GMT-0400 (Eastern Daylight Time),3,easy,7167,California,Tue Aug 30 2022 17:52:27 GMT-0400 (Eastern Daylight Time),2472,Wyoming,Tue Aug 30 2022 17:52:31 GMT-0400 (Eastern Daylight Time),1,easy,bivariate,easier to do,630e8438-fedc-2a62-3a8a-b6c6f5785187
d59d7f242a77693e43152528f0c438ec78f14dc707a14cd8be30eb654c04cf28,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",f,desktop,46,male,some_college,5,no,3827,West Virginia,17947,Nebraska,Tue Aug 30 2022 11:57:07 GMT-0500 (Central Daylight Time),29757,Utah,Tue Aug 30 2022 11:57:47 GMT-0500 (Central Daylight Time),2,Colorado seemed to have the balance the question was looking for.,9497,Tennessee,Tue Aug 30 2022 11:58:24 GMT-0500 (Central Daylight Time),20127,Florida,Tue Aug 30 2022 11:58:49 GMT-0500 (Central Daylight Time),3,Florida had the highest of both that i could see.,univariate,Its easier to compare the data for the questions.,630e4075-81b9-a9a1-b23d-87fa8983d53e
d66cd5c0f9aeef678f3062363d55455d9196f41023e656c954ac54b6580bd7d5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",f,desktop,57,female,high_school,3,no,5141,West Virginia,13186,Nebraska,Tue Aug 30 2022 13:43:45 GMT-0600 (MDT),10362,Arizona,Tue Aug 30 2022 13:43:58 GMT-0600 (MDT),3,3,12379,Wyoming,Tue Aug 30 2022 13:44:20 GMT-0600 (MDT),4118,Wyoming,Tue Aug 30 2022 13:44:26 GMT-0600 (MDT),3,3,bivariate,one,630e6796-86db-796b-90ef-30a80888070d
d6766d0384199a0968f3edca32c5482cfe83fc6466ba107ba054c0020426d4f6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",c,desktop,29,male,college,5,no,3681,West Virginia,10674,Tennessee,Tue Aug 30 2022 13:43:37 GMT-0400 (Eastern Daylight Time),7525,New York,Tue Aug 30 2022 13:43:52 GMT-0400 (Eastern Daylight Time),1,"I was asked to assess the level of difficulty I experienced while answering the question, which pertained to the difference between low basketball viewership and high youth participation in sports. In this case, I identified New York as fitting both categories and therefore I selected it. As this was pretty straightforward and not difficult, I selected the selection that pertained to that fact.",5235,New York,Tue Aug 30 2022 13:45:13 GMT-0400 (Eastern Daylight Time),34060,New York,Tue Aug 30 2022 13:45:51 GMT-0400 (Eastern Daylight Time),4,"I was asked to assess the level of difficulty I experienced while answering the question, which pertained to a difference in high youth participation but low sports viewership. In this case, since both categories were aligned on the same key, it was a bit more confusing to discern.",univariate,It is far easier to discern the needed information from comparing the two maps,630e4bb1-f42a-b27d-b787-b5730832c452
d6874c4b6ce027ad6533abadc163f8e15c0ac30defac01e112dab0bd6c842c73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.70",c,desktop,70,male,some_college,4,no,3310,West Virginia,5953,Wyoming,Mon Aug 29 2022 16:57:17 GMT-0400 (Eastern Daylight Time),5550,Wyoming,Mon Aug 29 2022 16:57:30 GMT-0400 (Eastern Daylight Time),1,clearly marked,3813,Wyoming,Mon Aug 29 2022 16:58:01 GMT-0400 (Eastern Daylight Time),2799,Wyoming,Mon Aug 29 2022 16:58:14 GMT-0400 (Eastern Daylight Time),1,clearly marked,bivariate,easier to cocentrate on,630d2782-f138-a0ab-1dce-490b03da3be5
d772f9fdae96dca690f66c6d3e0b05482a3031940eb3374c65d3501324af7d30,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",f,desktop,57,male,graduate,5,no,1672,West Virginia,10503,Nebraska,Tue Aug 30 2022 13:23:18 GMT-0400 (Eastern Daylight Time),8249,New York,Tue Aug 30 2022 13:23:36 GMT-0400 (Eastern Daylight Time),1,Simple task.,7224,Kentucky,Tue Aug 30 2022 13:24:02 GMT-0400 (Eastern Daylight Time),9286,Florida,Tue Aug 30 2022 13:24:20 GMT-0400 (Eastern Daylight Time),1,simple task.,bivariate,The one map displays the info more concisely. Two maps makes you have to go back and forth to see the info and combine the maps in your head.,630e46d1-7359-570f-3c8b-41c2ae48a619
d78620bc5db5019049b7f436db20c3dd676ea789b7ac3466c6e71b1323eaf4b5,"Mozilla/5.0 (X11; CrOS aarch64 14909.100.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",a,desktop,75,male,college,5,no,2814,West Virginia,18817,Nebraska,Tue Aug 30 2022 13:07:16 GMT-0400 (Eastern Daylight Time),2212,Nebraska,Tue Aug 30 2022 13:07:21 GMT-0400 (Eastern Daylight Time),2,9,4090,Tennessee,Tue Aug 30 2022 13:07:34 GMT-0400 (Eastern Daylight Time),3019,Tennessee,Tue Aug 30 2022 13:07:41 GMT-0400 (Eastern Daylight Time),2,9,bivariate,na...,630e4357-b17d-ff6f-3dc4-b6de2b41f12b
d7b3492eab84baa3e9774502835dedaf1865620a9e4a74a570bfeb96c96207d8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.70",h,desktop,59,male,high_school,3,no,2629,West Virginia,9753,Colorado,Tue Aug 30 2022 13:17:05 GMT-0400 (Eastern Daylight Time),11487,Kentucky,Tue Aug 30 2022 13:17:22 GMT-0400 (Eastern Daylight Time),3,That seems like the spot,10643,Arizona,Tue Aug 30 2022 13:18:05 GMT-0400 (Eastern Daylight Time),6461,Wyoming,Tue Aug 30 2022 13:18:14 GMT-0400 (Eastern Daylight Time),3,That is the spot,univariate,The other option can be confusing for some.,630e4555-23b3-f41a-514b-d6638399b47f
da0cf8b9864f8edf3e5738edd24dbe062487a268b3c37033c4acdcb36e43b665,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36",c,desktop,46,female,some_college,5,no,3977,West Virginia,11768,Tennessee,Mon Aug 29 2022 15:56:43 GMT-0500 (Central Daylight Time),5463,Maine,Mon Aug 29 2022 15:56:57 GMT-0500 (Central Daylight Time),1,It was easy to find the state with the most green,22712,Tennessee,Mon Aug 29 2022 15:57:38 GMT-0500 (Central Daylight Time),9137,Wyoming,Mon Aug 29 2022 15:57:52 GMT-0500 (Central Daylight Time),1,It was easy to locate the colors,univariate,It is easier to read when there are two,630d275d-8377-2448-0754-4092fda0d38c
dadc2a478046970d916ce5aa4a852bd14128fb57ff404c34e60bf1803d7fe0e4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",d,desktop,20,male,college,2,no,6762,West Virginia,14816,Wyoming,Tue Aug 30 2022 15:02:37 GMT-0400 (Eastern Daylight Time),17384,Florida,Tue Aug 30 2022 15:02:58 GMT-0400 (Eastern Daylight Time),3,there was few answers,3520,Maine,Tue Aug 30 2022 15:03:15 GMT-0400 (Eastern Daylight Time),1776,Wyoming,Tue Aug 30 2022 15:03:20 GMT-0400 (Eastern Daylight Time),4,map was confusing,univariate,you can see them indivisually better,630e5e57-5f7b-6fd3-553c-f8a299190f66
db96562b5bea3365d1fdbc9c4b9dede11ceafb0de99dbd4b7443c4b9b7538f29,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 OPR/89.0.4447.104",a,desktop,35,male,high_school,5,no,7201,West Virginia,10126,Nebraska,Tue Aug 30 2022 13:24:17 GMT-0400 (Eastern Daylight Time),27386,Nebraska,Tue Aug 30 2022 13:25:01 GMT-0400 (Eastern Daylight Time),3,It was slightly harder to identify which state had both.,15427,Florida,Tue Aug 30 2022 13:25:51 GMT-0400 (Eastern Daylight Time),31307,Nebraska,Tue Aug 30 2022 13:26:34 GMT-0400 (Eastern Daylight Time),3,Because there was a medium level of difficulty.,univariate,Because it's easier to use 2 separate maps for each category.,630e46f2-a25b-ce81-f3a4-5c448ad5673f
dbaa27dca2037d8ae53919579eca4955d985f6ebf5ceaf1d2a15fef11247e69a,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",b,desktop,23,female,high_school,2,no,5328,West Virginia,9951,Nebraska,Tue Aug 30 2022 15:50:43 GMT-0400 (Eastern Daylight Time),4566,Georgia,Tue Aug 30 2022 15:50:53 GMT-0400 (Eastern Daylight Time),1,Because it was a clear picture of both maps,23344,Kentucky,Tue Aug 30 2022 15:51:52 GMT-0400 (Eastern Daylight Time),9141,Tennessee,Tue Aug 30 2022 15:52:04 GMT-0400 (Eastern Daylight Time),1,it was a clear picture,bivariate,It's easier to read,630e698e-81b4-dcd8-fe2d-4077470fd8ba
dd2bdbca7ec54b9cdc55528a8d96ffa867b6f99a43f68bbb37ee2d4b1ef4a85a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",g,desktop,31,female,some_college,3,no,2265,West Virginia,8617,Washington,Tue Aug 30 2022 10:03:15 GMT-0700 (Pacific Daylight Time),12047,Washington,Tue Aug 30 2022 10:03:32 GMT-0700 (Pacific Daylight Time),2,it just was,20942,Oregon,Tue Aug 30 2022 10:04:14 GMT-0700 (Pacific Daylight Time),1157,Nebraska,Tue Aug 30 2022 10:04:16 GMT-0700 (Pacific Daylight Time),3,i dont jkbi,univariate,i dont jbi,630e425d-a82c-315a-0d64-69b5300fe242
df984fb04f241ef98f181d84a6ccc92093f5940dcc0cc921ad124c984b55d3d0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",c,desktop,44,female,high_school,5,no,12123,West Virginia,20121,Arizona,Tue Aug 30 2022 12:50:39 GMT-0700 (Mountain Standard Time),9023,Nebraska,Tue Aug 30 2022 12:50:57 GMT-0700 (Mountain Standard Time),5,i was a little confused,48743,Arizona,Tue Aug 30 2022 12:52:18 GMT-0700 (Mountain Standard Time),35608,Wyoming,Tue Aug 30 2022 12:52:56 GMT-0700 (Mountain Standard Time),5,it was hard to see this map,univariate,its easy to see it this way more,630e68fa-4443-5204-5f32-c5d81a2125b2
e0ee04d1c3d9935b2cff01bec1da22d71a899bad5f38afe4cd901ff92c6db898,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",g,desktop,52,female,some_college,5,no,2965,West Virginia,17392,Tennessee,Tue Aug 30 2022 12:24:39 GMT-0500 (Central Daylight Time),23623,Oregon,Tue Aug 30 2022 12:25:19 GMT-0500 (Central Daylight Time),3,it was a lot of color to decipher,11856,Wyoming,Tue Aug 30 2022 12:26:11 GMT-0500 (Central Daylight Time),18847,Maine,Tue Aug 30 2022 12:26:37 GMT-0500 (Central Daylight Time),5,didn't make sense until after I answered,univariate,easier to decipher the information not being all clustered on one,630e4700-3155-f838-a873-bede30a45893
e18759285799172797d50ebb59f229f87fb348df36c12862163839a273601a02,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko)",f,desktop,35,female,college,3,no,2560,West Virginia,4687,Nebraska,Tue Aug 30 2022 13:33:20 GMT-0400 (EDT),39523,Massachusetts,Tue Aug 30 2022 13:34:10 GMT-0400 (EDT),4,Hard to understand the key,8048,Tennessee,Tue Aug 30 2022 13:34:38 GMT-0400 (EDT),18147,New York,Tue Aug 30 2022 13:35:00 GMT-0400 (EDT),4,Didn’t know I could only pick one map,bivariate,Easier to compare,630e4977-7088-5acc-2840-d72f8b5119d4
e19a292547b78a05199a10c671479b7274199f187c1f47638c0d083fddd3d672,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",h,desktop,37,male,college,3,yes,5577,West Virginia,8775,Washington,Tue Aug 30 2022 12:56:59 GMT-0400 (Eastern Daylight Time),10128,Wyoming,Tue Aug 30 2022 12:57:11 GMT-0400 (Eastern Daylight Time),3,lots of colors,4872,Wyoming,Tue Aug 30 2022 12:57:24 GMT-0400 (Eastern Daylight Time),13033,Florida,Tue Aug 30 2022 12:57:38 GMT-0400 (Eastern Daylight Time),3,somewhat difficult,bivariate,easier to pinpoint,630e40d8-b171-4f80-504d-ba3f90e6c7e5
e1cf533596e5beee5801b8703ead8bf4813c6f62d4757057f537765e84c6dc9f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.70",a,desktop,46,female,college,4,no,3082,West Virginia,14855,Nebraska,Tue Aug 30 2022 14:52:37 GMT-0400 (Eastern Daylight Time),2430,Nebraska,Tue Aug 30 2022 14:52:48 GMT-0400 (Eastern Daylight Time),2,Colors stood out,16935,Tennessee,Tue Aug 30 2022 14:53:38 GMT-0400 (Eastern Daylight Time),30908,Nevada,Tue Aug 30 2022 14:54:15 GMT-0400 (Eastern Daylight Time),3,It's a little harder to interpret the color scheme.,univariate,It's easier to see the color graduations.,630e5ba2-b34c-03cd-b458-64dff93da53e
e2c8dd7fa58d8d046c754aee2e4f04e2c1197d66cbc9abfa73d36c520b6d5359,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",b,desktop,27,female,high_school,2,no,5353,West Virginia,7633,Nebraska,Tue Aug 30 2022 12:23:04 GMT-0500 (Central Daylight Time),14576,Florida,Tue Aug 30 2022 12:28:44 GMT-0500 (Central Daylight Time),3,it was little hard to measure the depth of color for each that's similar.,24313,Tennessee,Tue Aug 30 2022 12:29:51 GMT-0500 (Central Daylight Time),11560,Kentucky,Tue Aug 30 2022 12:30:06 GMT-0500 (Central Daylight Time),3,still a little hard to tell with the blend of colors,bivariate,you can see it all at once instead of comparing the 2 pictures.,630e46d0-06f6-720b-8960-bdf2355c3292
e333d5b5c1823376284a4967da9ff98f0b889d4c97f778fd63b6531e5c23e757,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.70",b,desktop,74,male,college,5,no,9897,West Virginia,39046,Nebraska,Tue Aug 30 2022 12:23:46 GMT-0500 (Central Daylight Time),18382,Wyoming,Tue Aug 30 2022 12:24:12 GMT-0500 (Central Daylight Time),3,3,25606,Washington,Tue Aug 30 2022 12:24:53 GMT-0500 (Central Daylight Time),7200,Nebraska,Tue Aug 30 2022 12:25:04 GMT-0500 (Central Daylight Time),2,2,bivariate,one map,630e46c6-9d99-e1f4-a938-12280faeacc8
e46c07d43d9a4bb844470205419955764b5ce8b3231660df0e0c4b492ca6a2c2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.70",d,desktop,65,female,some_college,1,no,10490,West Virginia,5310,Wyoming,Tue Aug 30 2022 13:17:00 GMT-0400 (Eastern Daylight Time),3271,Wyoming,Tue Aug 30 2022 13:17:08 GMT-0400 (Eastern Daylight Time),1,it was highlighted,4084,Tennessee,Tue Aug 30 2022 13:17:29 GMT-0400 (Eastern Daylight Time),2556,Wyoming,Tue Aug 30 2022 13:17:34 GMT-0400 (Eastern Daylight Time),1,it was highlighted,bivariate,like to look at one thing instead of two,630e4590-7003-9fe8-de8f-6c18df51af6e
e477233383aae53c11bdb8171e402fda8f5c55e9d9c3654fd41695aa600ceb9f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",f,desktop,82,female,high_school,1,no,7620,West Virginia,19182,Nebraska,Tue Aug 30 2022 15:46:31 GMT-0400 (Eastern Daylight Time),24544,Pennsylvania,Tue Aug 30 2022 15:47:03 GMT-0400 (Eastern Daylight Time),4,25%,11489,Wyoming,Tue Aug 30 2022 15:47:42 GMT-0400 (Eastern Daylight Time),22053,Pennsylvania,Tue Aug 30 2022 15:48:07 GMT-0400 (Eastern Daylight Time),3,b/c not sure of how to answer them,bivariate,it might be a little easier not sure though,630e6848-8650-1beb-4fe6-991ac297b7e1
e4abaa6794344792906f142bb7454262252e1559beb6eae8f46850c87be6cb0d,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:103.0) Gecko/20100101 Firefox/103.0,a,desktop,43,male,college,4,no,9492,West Virginia,21995,Nebraska,Tue Aug 30 2022 11:20:28 GMT-0600 (Mountain Daylight Time),9156,Nebraska,Tue Aug 30 2022 11:20:44 GMT-0600 (Mountain Daylight Time),3,not compeltely clear,22896,New York,Tue Aug 30 2022 11:21:22 GMT-0600 (Mountain Daylight Time),8325,Utah,Tue Aug 30 2022 11:21:41 GMT-0600 (Mountain Daylight Time),3,not extremely easy,univariate,more clear and concise,630e4601-820b-b97b-24a7-5ffd5c6328e8
e71d91966480945ee23c278b4f2ae1010ae123ba4fdae77fa7e1632705ba3f4e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",e,desktop,29,male,college,4,no,2229,West Virginia,18594,Nebraska,Tue Aug 30 2022 11:17:41 GMT-0700 (Pacific Daylight Time),4033,Nebraska,Tue Aug 30 2022 11:17:50 GMT-0700 (Pacific Daylight Time),2,The legend took some time to interpret but it overall fairly easy to decipher and locate on a map.,20858,Tennessee,Tue Aug 30 2022 11:18:55 GMT-0700 (Pacific Daylight Time),33450,New Hampshire,Tue Aug 30 2022 11:19:38 GMT-0700 (Pacific Daylight Time),3,The tasks requires you to cross check between two maps detailing different statistics.,bivariate,"Its easier to sift through the data whereas with two maps, you have to constantly cross check between locations.",630e53cd-2d67-6766-2c08-6ea8ca1b8754
e80397a6f94ce24fa7885a1bf4084e7f48e96112c42208e46a1457cbcac666b4,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.70",b,desktop,39,male,high_school,1,no,13199,West Virginia,17561,Nebraska,Tue Aug 30 2022 13:41:28 GMT-0400 (Eastern Daylight Time),12720,Virginia,Tue Aug 30 2022 13:41:42 GMT-0400 (Eastern Daylight Time),1,simple,13982,Kentucky,Tue Aug 30 2022 13:42:09 GMT-0400 (Eastern Daylight Time),9476,Kentucky,Tue Aug 30 2022 13:42:20 GMT-0400 (Eastern Daylight Time),1,trhbhtrh r,bivariate,simple,630e4ac4-1f46-36a8-0bcb-a0c0a944fc9d
